sample_ind,sample
34,SpacePoint(objects=StructPoint(object0=StructPoint(angularSpeed=0.0, controller=None, elevation=None, heading=1.214190496267696, lastActions=None, length=1.0, position=(41.63243083607036, -78.48615484443917), positionOffset=(0.0, 0.0), resetController=True, rotationOffset=0.0, speed=0.0, type='Follower', velocity=(0.0, 0.0), webotsName='FOLLOWER', webotsObject=None, webotsType=None, width=1.0), object1=StructPoint(angularSpeed=0.0, controller=None, elevation=None, heading=0.0, ind='2L', lastActions=None, length=1.0, mode='smc', position=(0, 0), positionOffset=(0.0, 0.0), resetController=True, rotationOffset=0.0, speed=0.0, type='Subscenario', velocity=(0.0, 0.0), webotsName='SUBSCENARIO', webotsObject=None, webotsType=None, width=1.0), object2=StructPoint(angularSpeed=0.0, color=[0.0, 0.5, 0.0], controller=None, elevation=None, heading=0.0, lastActions=None, length=1.0, position=(13.227272727272727, -37.765306122448976), positionOffset=(0.0, 0.0), resetController=True, rotationOffset=0.0, speed=0.0, type='ObstacleL', velocity=(0.0, 0.0), webotsName='OBSTACLE', webotsObject=None, webotsType=None, width=1.0), object3=StructPoint(angularSpeed=0.0, controller=None, elevation=None, heading=1.350627418396793, lastActions=None, length=1.0, position=(44.01418668832368, -70.35640673775177), positionOffset=(0.0, 0.0), resetController=True, rotationOffset=0.0, speed=0.0, type='Lead', velocity=(0.0, 0.0), webotsName='LEAD', webotsObject=None, webotsType=None, width=1.0)), params=StructPoint())
45,SpacePoint(objects=StructPoint(object0=StructPoint(angularSpeed=0.0, controller=None, elevation=None, heading=1.2256431599268163, lastActions=None, length=1.0, position=(41.56033018243393, -78.44937604714998), positionOffset=(0.0, 0.0), resetController=True, rotationOffset=0.0, speed=0.0, type='Follower', velocity=(0.0, 0.0), webotsName='FOLLOWER', webotsObject=None, webotsType=None, width=1.0), object1=StructPoint(angularSpeed=0.0, controller=None, elevation=None, heading=0.0, ind='2L', lastActions=None, length=1.0, mode='smc', position=(0, 0), positionOffset=(0.0, 0.0), resetController=True, rotationOffset=0.0, speed=0.0, type='Subscenario', velocity=(0.0, 0.0), webotsName='SUBSCENARIO', webotsObject=None, webotsType=None, width=1.0), object2=StructPoint(angularSpeed=0.0, color=[1.0, 1.0, 1.0], controller=None, elevation=None, heading=0.0, lastActions=None, length=1.0, position=(15.348484848484848, -51.62244897959184), positionOffset=(0.0, 0.0), resetController=True, rotationOffset=0.0, speed=0.0, type='ObstacleL', velocity=(0.0, 0.0), webotsName='OBSTACLE', webotsObject=None, webotsType=None, width=1.0), object3=StructPoint(angularSpeed=0.0, controller=None, elevation=None, heading=1.3586629582927678, lastActions=None, length=1.0, position=(44.01379355410223, -70.06587880440891), positionOffset=(0.0, 0.0), resetController=True, rotationOffset=0.0, speed=0.0, type='Lead', velocity=(0.0, 0.0), webotsName='LEAD', webotsObject=None, webotsType=None, width=1.0)), params=StructPoint())
46,SpacePoint(objects=StructPoint(object0=StructPoint(angularSpeed=0.0, controller=None, elevation=None, heading=1.2145804212887987, lastActions=None, length=1.0, position=(41.54649298681933, -78.39959716870229), positionOffset=(0.0, 0.0), resetController=True, rotationOffset=0.0, speed=0.0, type='Follower', velocity=(0.0, 0.0), webotsName='FOLLOWER', webotsObject=None, webotsType=None, width=1.0), object1=StructPoint(angularSpeed=0.0, controller=None, elevation=None, heading=0.0, ind='2L', lastActions=None, length=1.0, mode='smc', position=(0, 0), positionOffset=(0.0, 0.0), resetController=True, rotationOffset=0.0, speed=0.0, type='Subscenario', velocity=(0.0, 0.0), webotsName='SUBSCENARIO', webotsObject=None, webotsType=None, width=1.0), object2=StructPoint(angularSpeed=0.0, color=[0.5, 0.5, 0.5], controller=None, elevation=None, heading=0.0, lastActions=None, length=1.0, position=(24.590909090909093, -52.54081632653061), positionOffset=(0.0, 0.0), resetController=True, rotationOffset=0.0, speed=0.0, type='ObstacleL', velocity=(0.0, 0.0), webotsName='OBSTACLE', webotsObject=None, webotsType=None, width=1.0), object3=StructPoint(angularSpeed=0.0, controller=None, elevation=None, heading=1.3588759459281368, lastActions=None, length=1.0, position=(44.01437742925989, -70.07023109110816), positionOffset=(0.0, 0.0), resetController=True, rotationOffset=0.0, speed=0.0, type='Lead', velocity=(0.0, 0.0), webotsName='LEAD', webotsObject=None, webotsType=None, width=1.0)), params=StructPoint())
47,SpacePoint(objects=StructPoint(object0=StructPoint(angularSpeed=0.0, controller=None, elevation=None, heading=1.2774118975783741, lastActions=None, length=1.0, position=(41.447929151480366, -78.45551455133565), positionOffset=(0.0, 0.0), resetController=True, rotationOffset=0.0, speed=0.0, type='Follower', velocity=(0.0, 0.0), webotsName='FOLLOWER', webotsObject=None, webotsType=None, width=1.0), object1=StructPoint(angularSpeed=0.0, controller=None, elevation=None, heading=0.0, ind='2L', lastActions=None, length=1.0, mode='smc', position=(0, 0), positionOffset=(0.0, 0.0), resetController=True, rotationOffset=0.0, speed=0.0, type='Subscenario', velocity=(0.0, 0.0), webotsName='SUBSCENARIO', webotsObject=None, webotsType=None, width=1.0), object2=StructPoint(angularSpeed=0.0, color=[0.5, 0.5, 0.5], controller=None, elevation=None, heading=0.0, lastActions=None, length=1.0, position=(13.530303030303031, -36.29591836734694), positionOffset=(0.0, 0.0), resetController=True, rotationOffset=0.0, speed=0.0, type='ObstacleL', velocity=(0.0, 0.0), webotsName='OBSTACLE', webotsObject=None, webotsType=None, width=1.0), object3=StructPoint(angularSpeed=0.0, controller=None, elevation=None, heading=1.3521221331284596, lastActions=None, length=1.0, position=(44.060064995903886, -70.06635188451853), positionOffset=(0.0, 0.0), resetController=True, rotationOffset=0.0, speed=0.0, type='Lead', velocity=(0.0, 0.0), webotsName='LEAD', webotsObject=None, webotsType=None, width=1.0)), params=StructPoint())
48,SpacePoint(objects=StructPoint(object0=StructPoint(angularSpeed=0.0, controller=None, elevation=None, heading=1.2746490864972069, lastActions=None, length=1.0, position=(41.219309772572565, -78.42347589037391), positionOffset=(0.0, 0.0), resetController=True, rotationOffset=0.0, speed=0.0, type='Follower', velocity=(0.0, 0.0), webotsName='FOLLOWER', webotsObject=None, webotsType=None, width=1.0), object1=StructPoint(angularSpeed=0.0, controller=None, elevation=None, heading=0.0, ind='2L', lastActions=None, length=1.0, mode='smc', position=(0, 0), positionOffset=(0.0, 0.0), resetController=True, rotationOffset=0.0, speed=0.0, type='Subscenario', velocity=(0.0, 0.0), webotsName='SUBSCENARIO', webotsObject=None, webotsType=None, width=1.0), object2=StructPoint(angularSpeed=0.0, color=[0.0, 0.5, 0.0], controller=None, elevation=None, heading=0.0, lastActions=None, length=1.0, position=(21.40909090909091, -36.724489795918366), positionOffset=(0.0, 0.0), resetController=True, rotationOffset=0.0, speed=0.0, type='ObstacleL', velocity=(0.0, 0.0), webotsName='OBSTACLE', webotsObject=None, webotsType=None, width=1.0), object3=StructPoint(angularSpeed=0.0, controller=None, elevation=None, heading=1.3755133640133486, lastActions=None, length=1.0, position=(44.37286688120259, -68.74893715085976), positionOffset=(0.0, 0.0), resetController=True, rotationOffset=0.0, speed=0.0, type='Lead', velocity=(0.0, 0.0), webotsName='LEAD', webotsObject=None, webotsType=None, width=1.0)), params=StructPoint())
49,SpacePoint(objects=StructPoint(object0=StructPoint(angularSpeed=0.0, controller=None, elevation=None, heading=1.2863798493941063, lastActions=None, length=1.0, position=(41.279120387157406, -78.45520045067731), positionOffset=(0.0, 0.0), resetController=True, rotationOffset=0.0, speed=0.0, type='Follower', velocity=(0.0, 0.0), webotsName='FOLLOWER', webotsObject=None, webotsType=None, width=1.0), object1=StructPoint(angularSpeed=0.0, controller=None, elevation=None, heading=0.0, ind='2L', lastActions=None, length=1.0, mode='smc', position=(0, 0), positionOffset=(0.0, 0.0), resetController=True, rotationOffset=0.0, speed=0.0, type='Subscenario', velocity=(0.0, 0.0), webotsName='SUBSCENARIO', webotsObject=None, webotsType=None, width=1.0), object2=StructPoint(angularSpeed=0.0, color=[0.0, 0.0, 1.0], controller=None, elevation=None, heading=0.0, lastActions=None, length=1.0, position=(21.863636363636363, -37.03061224489796), positionOffset=(0.0, 0.0), resetController=True, rotationOffset=0.0, speed=0.0, type='ObstacleL', velocity=(0.0, 0.0), webotsName='OBSTACLE', webotsObject=None, webotsType=None, width=1.0), object3=StructPoint(angularSpeed=0.0, controller=None, elevation=None, heading=1.366178759530963, lastActions=None, length=1.0, position=(44.18027732197148, -69.46491704515063), positionOffset=(0.0, 0.0), resetController=True, rotationOffset=0.0, speed=0.0, type='Lead', velocity=(0.0, 0.0), webotsName='LEAD', webotsObject=None, webotsType=None, width=1.0)), params=StructPoint())
50,SpacePoint(objects=StructPoint(object0=StructPoint(angularSpeed=0.0, controller=None, elevation=None, heading=1.2863798493941063, lastActions=None, length=1.0, position=(41.279120387157406, -78.45520045067731), positionOffset=(0.0, 0.0), resetController=True, rotationOffset=0.0, speed=0.0, type='Follower', velocity=(0.0, 0.0), webotsName='FOLLOWER', webotsObject=None, webotsType=None, width=1.0), object1=StructPoint(angularSpeed=0.0, controller=None, elevation=None, heading=0.0, ind='2L', lastActions=None, length=1.0, mode='smc', position=(0, 0), positionOffset=(0.0, 0.0), resetController=True, rotationOffset=0.0, speed=0.0, type='Subscenario', velocity=(0.0, 0.0), webotsName='SUBSCENARIO', webotsObject=None, webotsType=None, width=1.0), object2=StructPoint(angularSpeed=0.0, color=[0.5, 0.0, 0.0], controller=None, elevation=None, heading=0.0, lastActions=None, length=1.0, position=(11.863636363636363, -36.173469387755105), positionOffset=(0.0, 0.0), resetController=True, rotationOffset=0.0, speed=0.0, type='ObstacleL', velocity=(0.0, 0.0), webotsName='OBSTACLE', webotsObject=None, webotsType=None, width=1.0), object3=StructPoint(angularSpeed=0.0, controller=None, elevation=None, heading=1.366178759530963, lastActions=None, length=1.0, position=(44.18027732197148, -69.46491704515063), positionOffset=(0.0, 0.0), resetController=True, rotationOffset=0.0, speed=0.0, type='Lead', velocity=(0.0, 0.0), webotsName='LEAD', webotsObject=None, webotsType=None, width=1.0)), params=StructPoint())
51,SpacePoint(objects=StructPoint(object0=StructPoint(angularSpeed=0.0, controller=None, elevation=None, heading=1.2655557563012778, lastActions=None, length=1.0, position=(41.17335096618055, -78.40352126036564), positionOffset=(0.0, 0.0), resetController=True, rotationOffset=0.0, speed=0.0, type='Follower', velocity=(0.0, 0.0), webotsName='FOLLOWER', webotsObject=None, webotsType=None, width=1.0), object1=StructPoint(angularSpeed=0.0, controller=None, elevation=None, heading=0.0, ind='2L', lastActions=None, length=1.0, mode='smc', position=(0, 0), positionOffset=(0.0, 0.0), resetController=True, rotationOffset=0.0, speed=0.0, type='Subscenario', velocity=(0.0, 0.0), webotsName='SUBSCENARIO', webotsObject=None, webotsType=None, width=1.0), object2=StructPoint(angularSpeed=0.0, color=[0.0, 0.0, 0.5], controller=None, elevation=None, heading=0.0, lastActions=None, length=1.0, position=(13.833333333333334, -36.47959183673469), positionOffset=(0.0, 0.0), resetController=True, rotationOffset=0.0, speed=0.0, type='ObstacleL', velocity=(0.0, 0.0), webotsName='OBSTACLE', webotsObject=None, webotsType=None, width=1.0), object3=StructPoint(angularSpeed=0.0, controller=None, elevation=None, heading=1.3703586197844242, lastActions=None, length=1.0, position=(44.32633482206289, -69.07211746051614), positionOffset=(0.0, 0.0), resetController=True, rotationOffset=0.0, speed=0.0, type='Lead', velocity=(0.0, 0.0), webotsName='LEAD', webotsObject=None, webotsType=None, width=1.0)), params=StructPoint())
52,SpacePoint(objects=StructPoint(object0=StructPoint(angularSpeed=0.0, controller=None, elevation=None, heading=1.2581240263213902, lastActions=None, length=1.0, position=(41.26098825639916, -78.49186795965582), positionOffset=(0.0, 0.0), resetController=True, rotationOffset=0.0, speed=0.0, type='Follower', velocity=(0.0, 0.0), webotsName='FOLLOWER', webotsObject=None, webotsType=None, width=1.0), object1=StructPoint(angularSpeed=0.0, controller=None, elevation=None, heading=0.0, ind='2L', lastActions=None, length=1.0, mode='smc', position=(0, 0), positionOffset=(0.0, 0.0), resetController=True, rotationOffset=0.0, speed=0.0, type='Subscenario', velocity=(0.0, 0.0), webotsName='SUBSCENARIO', webotsObject=None, webotsType=None, width=1.0), object2=StructPoint(angularSpeed=0.0, color=[0.0, 0.0, 0.5], controller=None, elevation=None, heading=0.0, lastActions=None, length=1.0, position=(13.378787878787879, -37.765306122448976), positionOffset=(0.0, 0.0), resetController=True, rotationOffset=0.0, speed=0.0, type='ObstacleL', velocity=(0.0, 0.0), webotsName='OBSTACLE', webotsObject=None, webotsType=None, width=1.0), object3=StructPoint(angularSpeed=0.0, controller=None, elevation=None, heading=1.347076845038165, lastActions=None, length=1.0, position=(43.96308065384879, -70.57191887105593), positionOffset=(0.0, 0.0), resetController=True, rotationOffset=0.0, speed=0.0, type='Lead', velocity=(0.0, 0.0), webotsName='LEAD', webotsObject=None, webotsType=None, width=1.0)), params=StructPoint())
53,SpacePoint(objects=StructPoint(object0=StructPoint(angularSpeed=0.0, controller=None, elevation=None, heading=1.290884275418689, lastActions=None, length=1.0, position=(41.273098560366996, -78.45946975389279), positionOffset=(0.0, 0.0), resetController=True, rotationOffset=0.0, speed=0.0, type='Follower', velocity=(0.0, 0.0), webotsName='FOLLOWER', webotsObject=None, webotsType=None, width=1.0), object1=StructPoint(angularSpeed=0.0, controller=None, elevation=None, heading=0.0, ind='2L', lastActions=None, length=1.0, mode='smc', position=(0, 0), positionOffset=(0.0, 0.0), resetController=True, rotationOffset=0.0, speed=0.0, type='Subscenario', velocity=(0.0, 0.0), webotsName='SUBSCENARIO', webotsObject=None, webotsType=None, width=1.0), object2=StructPoint(angularSpeed=0.0, color=[0.0, 1.0, 0.0], controller=None, elevation=None, heading=0.0, lastActions=None, length=1.0, position=(24.28787878787879, -51.62244897959184), positionOffset=(0.0, 0.0), resetController=True, rotationOffset=0.0, speed=0.0, type='ObstacleL', velocity=(0.0, 0.0), webotsName='OBSTACLE', webotsObject=None, webotsType=None, width=1.0), object3=StructPoint(angularSpeed=0.0, controller=None, elevation=None, heading=1.358219355552143, lastActions=None, length=1.0, position=(44.0653855551413, -70.0220700022411), positionOffset=(0.0, 0.0), resetController=True, rotationOffset=0.0, speed=0.0, type='Lead', velocity=(0.0, 0.0), webotsName='LEAD', webotsObject=None, webotsType=None, width=1.0)), params=StructPoint())
54,SpacePoint(objects=StructPoint(object0=StructPoint(angularSpeed=0.0, controller=None, elevation=None, heading=1.2256431599268163, lastActions=None, length=1.0, position=(41.56033018243393, -78.44937604714998), positionOffset=(0.0, 0.0), resetController=True, rotationOffset=0.0, speed=0.0, type='Follower', velocity=(0.0, 0.0), webotsName='FOLLOWER', webotsObject=None, webotsType=None, width=1.0), object1=StructPoint(angularSpeed=0.0, controller=None, elevation=None, heading=0.0, ind='2L', lastActions=None, length=1.0, mode='smc', position=(0, 0), positionOffset=(0.0, 0.0), resetController=True, rotationOffset=0.0, speed=0.0, type='Subscenario', velocity=(0.0, 0.0), webotsName='SUBSCENARIO', webotsObject=None, webotsType=None, width=1.0), object2=StructPoint(angularSpeed=0.0, color=[1.0, 0.0, 0.0], controller=None, elevation=None, heading=0.0, lastActions=None, length=1.0, position=(24.136363636363637, -35.56122448979592), positionOffset=(0.0, 0.0), resetController=True, rotationOffset=0.0, speed=0.0, type='ObstacleL', velocity=(0.0, 0.0), webotsName='OBSTACLE', webotsObject=None, webotsType=None, width=1.0), object3=StructPoint(angularSpeed=0.0, controller=None, elevation=None, heading=1.3586629582927678, lastActions=None, length=1.0, position=(44.01379355410223, -70.06587880440891), positionOffset=(0.0, 0.0), resetController=True, rotationOffset=0.0, speed=0.0, type='Lead', velocity=(0.0, 0.0), webotsName='LEAD', webotsObject=None, webotsType=None, width=1.0)), params=StructPoint())
55,SpacePoint(objects=StructPoint(object0=StructPoint(angularSpeed=0.0, controller=None, elevation=None, heading=1.1950516266910456, lastActions=None, length=1.0, position=(40.4712999989367, -80.3174995598217), positionOffset=(0.0, 0.0), resetController=True, rotationOffset=0.0, speed=0.0, type='Follower', velocity=(0.0, 0.0), webotsName='FOLLOWER', webotsObject=None, webotsType=None, width=1.0), object1=StructPoint(angularSpeed=0.0, controller=None, elevation=None, heading=0.0, ind='2L', lastActions=None, length=1.0, mode='smc', position=(0, 0), positionOffset=(0.0, 0.0), resetController=True, rotationOffset=0.0, speed=0.0, type='Subscenario', velocity=(0.0, 0.0), webotsName='SUBSCENARIO', webotsObject=None, webotsType=None, width=1.0), object2=StructPoint(angularSpeed=0.0, color=[0.0, 1.0, 0.0], controller=None, elevation=None, heading=0.0, lastActions=None, length=1.0, position=(12.469696969696969, -54.43877551020408), positionOffset=(0.0, 0.0), resetController=True, rotationOffset=0.0, speed=0.0, type='ObstacleL', velocity=(0.0, 0.0), webotsName='OBSTACLE', webotsObject=None, webotsType=None, width=1.0), object3=StructPoint(angularSpeed=0.0, controller=None, elevation=None, heading=1.3803561452165611, lastActions=None, length=1.0, position=(44.442396060833296, -68.47031416764483), positionOffset=(0.0, 0.0), resetController=True, rotationOffset=0.0, speed=0.0, type='Lead', velocity=(0.0, 0.0), webotsName='LEAD', webotsObject=None, webotsType=None, width=1.0)), params=StructPoint())
56,SpacePoint(objects=StructPoint(object0=StructPoint(angularSpeed=0.0, controller=None, elevation=None, heading=1.1950516266910456, lastActions=None, length=1.0, position=(40.4712999989367, -80.3174995598217), positionOffset=(0.0, 0.0), resetController=True, rotationOffset=0.0, speed=0.0, type='Follower', velocity=(0.0, 0.0), webotsName='FOLLOWER', webotsObject=None, webotsType=None, width=1.0), object1=StructPoint(angularSpeed=0.0, controller=None, elevation=None, heading=0.0, ind='2L', lastActions=None, length=1.0, mode='smc', position=(0, 0), positionOffset=(0.0, 0.0), resetController=True, rotationOffset=0.0, speed=0.0, type='Subscenario', velocity=(0.0, 0.0), webotsName='SUBSCENARIO', webotsObject=None, webotsType=None, width=1.0), object2=StructPoint(angularSpeed=0.0, color=[1.0, 1.0, 1.0], controller=None, elevation=None, heading=0.0, lastActions=None, length=1.0, position=(18.68181818181818, -37.88775510204081), positionOffset=(0.0, 0.0), resetController=True, rotationOffset=0.0, speed=0.0, type='ObstacleL', velocity=(0.0, 0.0), webotsName='OBSTACLE', webotsObject=None, webotsType=None, width=1.0), object3=StructPoint(angularSpeed=0.0, controller=None, elevation=None, heading=1.3803561452165611, lastActions=None, length=1.0, position=(44.442396060833296, -68.47031416764483), positionOffset=(0.0, 0.0), resetController=True, rotationOffset=0.0, speed=0.0, type='Lead', velocity=(0.0, 0.0), webotsName='LEAD', webotsObject=None, webotsType=None, width=1.0)), params=StructPoint())
57,SpacePoint(objects=StructPoint(object0=StructPoint(angularSpeed=0.0, controller=None, elevation=None, heading=1.2256431599268163, lastActions=None, length=1.0, position=(41.56033018243393, -78.44937604714998), positionOffset=(0.0, 0.0), resetController=True, rotationOffset=0.0, speed=0.0, type='Follower', velocity=(0.0, 0.0), webotsName='FOLLOWER', webotsObject=None, webotsType=None, width=1.0), object1=StructPoint(angularSpeed=0.0, controller=None, elevation=None, heading=0.0, ind='2L', lastActions=None, length=1.0, mode='smc', position=(0, 0), positionOffset=(0.0, 0.0), resetController=True, rotationOffset=0.0, speed=0.0, type='Subscenario', velocity=(0.0, 0.0), webotsName='SUBSCENARIO', webotsObject=None, webotsType=None, width=1.0), object2=StructPoint(angularSpeed=0.0, color=[0.5, 0.0, 0.0], controller=None, elevation=None, heading=0.0, lastActions=None, length=1.0, position=(14.43939393939394, -36.29591836734694), positionOffset=(0.0, 0.0), resetController=True, rotationOffset=0.0, speed=0.0, type='ObstacleL', velocity=(0.0, 0.0), webotsName='OBSTACLE', webotsObject=None, webotsType=None, width=1.0), object3=StructPoint(angularSpeed=0.0, controller=None, elevation=None, heading=1.3586629582927678, lastActions=None, length=1.0, position=(44.01379355410223, -70.06587880440891), positionOffset=(0.0, 0.0), resetController=True, rotationOffset=0.0, speed=0.0, type='Lead', velocity=(0.0, 0.0), webotsName='LEAD', webotsObject=None, webotsType=None, width=1.0)), params=StructPoint())
58,SpacePoint(objects=StructPoint(object0=StructPoint(angularSpeed=0.0, controller=None, elevation=None, heading=1.2746490864972069, lastActions=None, length=1.0, position=(41.219309772572565, -78.42347589037391), positionOffset=(0.0, 0.0), resetController=True, rotationOffset=0.0, speed=0.0, type='Follower', velocity=(0.0, 0.0), webotsName='FOLLOWER', webotsObject=None, webotsType=None, width=1.0), object1=StructPoint(angularSpeed=0.0, controller=None, elevation=None, heading=0.0, ind='2L', lastActions=None, length=1.0, mode='smc', position=(0, 0), positionOffset=(0.0, 0.0), resetController=True, rotationOffset=0.0, speed=0.0, type='Subscenario', velocity=(0.0, 0.0), webotsName='SUBSCENARIO', webotsObject=None, webotsType=None, width=1.0), object2=StructPoint(angularSpeed=0.0, color=[0.0, 1.0, 0.0], controller=None, elevation=None, heading=0.0, lastActions=None, length=1.0, position=(15.954545454545455, -53.275510204081634), positionOffset=(0.0, 0.0), resetController=True, rotationOffset=0.0, speed=0.0, type='ObstacleL', velocity=(0.0, 0.0), webotsName='OBSTACLE', webotsObject=None, webotsType=None, width=1.0), object3=StructPoint(angularSpeed=0.0, controller=None, elevation=None, heading=1.3755133640133486, lastActions=None, length=1.0, position=(44.37286688120259, -68.74893715085976), positionOffset=(0.0, 0.0), resetController=True, rotationOffset=0.0, speed=0.0, type='Lead', velocity=(0.0, 0.0), webotsName='LEAD', webotsObject=None, webotsType=None, width=1.0)), params=StructPoint())
59,SpacePoint(objects=StructPoint(object0=StructPoint(angularSpeed=0.0, controller=None, elevation=None, heading=1.2158583889766528, lastActions=None, length=1.0, position=(41.66322236476919, -78.399133598328), positionOffset=(0.0, 0.0), resetController=True, rotationOffset=0.0, speed=0.0, type='Follower', velocity=(0.0, 0.0), webotsName='FOLLOWER', webotsObject=None, webotsType=None, width=1.0), object1=StructPoint(angularSpeed=0.0, controller=None, elevation=None, heading=0.0, ind='2L', lastActions=None, length=1.0, mode='smc', position=(0, 0), positionOffset=(0.0, 0.0), resetController=True, rotationOffset=0.0, speed=0.0, type='Subscenario', velocity=(0.0, 0.0), webotsName='SUBSCENARIO', webotsObject=None, webotsType=None, width=1.0), object2=StructPoint(angularSpeed=0.0, color=[0.0, 1.0, 0.0], controller=None, elevation=None, heading=0.0, lastActions=None, length=1.0, position=(18.37878787878788, -37.39795918367347), positionOffset=(0.0, 0.0), resetController=True, rotationOffset=0.0, speed=0.0, type='ObstacleL', velocity=(0.0, 0.0), webotsName='OBSTACLE', webotsObject=None, webotsType=None, width=1.0), object3=StructPoint(angularSpeed=0.0, controller=None, elevation=None, heading=1.352311048744374, lastActions=None, length=1.0, position=(44.034705863338665, -70.26924741224639), positionOffset=(0.0, 0.0), resetController=True, rotationOffset=0.0, speed=0.0, type='Lead', velocity=(0.0, 0.0), webotsName='LEAD', webotsObject=None, webotsType=None, width=1.0)), params=StructPoint())
60,SpacePoint(objects=StructPoint(object0=StructPoint(angularSpeed=0.0, controller=None, elevation=None, heading=1.2863798493941063, lastActions=None, length=1.0, position=(41.279120387157406, -78.45520045067731), positionOffset=(0.0, 0.0), resetController=True, rotationOffset=0.0, speed=0.0, type='Follower', velocity=(0.0, 0.0), webotsName='FOLLOWER', webotsObject=None, webotsType=None, width=1.0), object1=StructPoint(angularSpeed=0.0, controller=None, elevation=None, heading=0.0, ind='2L', lastActions=None, length=1.0, mode='smc', position=(0, 0), positionOffset=(0.0, 0.0), resetController=True, rotationOffset=0.0, speed=0.0, type='Subscenario', velocity=(0.0, 0.0), webotsName='SUBSCENARIO', webotsObject=None, webotsType=None, width=1.0), object2=StructPoint(angularSpeed=0.0, color=[0.0, 0.0, 1.0], controller=None, elevation=None, heading=0.0, lastActions=None, length=1.0, position=(14.287878787878789, -52.357142857142854), positionOffset=(0.0, 0.0), resetController=True, rotationOffset=0.0, speed=0.0, type='ObstacleL', velocity=(0.0, 0.0), webotsName='OBSTACLE', webotsObject=None, webotsType=None, width=1.0), object3=StructPoint(angularSpeed=0.0, controller=None, elevation=None, heading=1.366178759530963, lastActions=None, length=1.0, position=(44.18027732197148, -69.46491704515063), positionOffset=(0.0, 0.0), resetController=True, rotationOffset=0.0, speed=0.0, type='Lead', velocity=(0.0, 0.0), webotsName='LEAD', webotsObject=None, webotsType=None, width=1.0)), params=StructPoint())
61,SpacePoint(objects=StructPoint(object0=StructPoint(angularSpeed=0.0, controller=None, elevation=None, heading=1.2566000417483534, lastActions=None, length=1.0, position=(41.316924655292596, -78.48236335334694), positionOffset=(0.0, 0.0), resetController=True, rotationOffset=0.0, speed=0.0, type='Follower', velocity=(0.0, 0.0), webotsName='FOLLOWER', webotsObject=None, webotsType=None, width=1.0), object1=StructPoint(angularSpeed=0.0, controller=None, elevation=None, heading=0.0, ind='2L', lastActions=None, length=1.0, mode='smc', position=(0, 0), positionOffset=(0.0, 0.0), resetController=True, rotationOffset=0.0, speed=0.0, type='Subscenario', velocity=(0.0, 0.0), webotsName='SUBSCENARIO', webotsObject=None, webotsType=None, width=1.0), object2=StructPoint(angularSpeed=0.0, color=[0.0, 0.0, 0.0], controller=None, elevation=None, heading=0.0, lastActions=None, length=1.0, position=(21.40909090909091, -54.43877551020408), positionOffset=(0.0, 0.0), resetController=True, rotationOffset=0.0, speed=0.0, type='ObstacleL', velocity=(0.0, 0.0), webotsName='OBSTACLE', webotsObject=None, webotsType=None, width=1.0), object3=StructPoint(angularSpeed=0.0, controller=None, elevation=None, heading=1.3469868899860673, lastActions=None, length=1.0, position=(43.87656315107655, -70.77964886893896), positionOffset=(0.0, 0.0), resetController=True, rotationOffset=0.0, speed=0.0, type='Lead', velocity=(0.0, 0.0), webotsName='LEAD', webotsObject=None, webotsType=None, width=1.0)), params=StructPoint())
62,SpacePoint(objects=StructPoint(object0=StructPoint(angularSpeed=0.0, controller=None, elevation=None, heading=1.2107153186688993, lastActions=None, length=1.0, position=(41.67790913369536, -78.40681412842947), positionOffset=(0.0, 0.0), resetController=True, rotationOffset=0.0, speed=0.0, type='Follower', velocity=(0.0, 0.0), webotsName='FOLLOWER', webotsObject=None, webotsType=None, width=1.0), object1=StructPoint(angularSpeed=0.0, controller=None, elevation=None, heading=0.0, ind='2L', lastActions=None, length=1.0, mode='smc', position=(0, 0), positionOffset=(0.0, 0.0), resetController=True, rotationOffset=0.0, speed=0.0, type='Subscenario', velocity=(0.0, 0.0), webotsName='SUBSCENARIO', webotsObject=None, webotsType=None, width=1.0), object2=StructPoint(angularSpeed=0.0, color=[1.0, 1.0, 1.0], controller=None, elevation=None, heading=0.0, lastActions=None, length=1.0, position=(24.439393939393938, -51.683673469387756), positionOffset=(0.0, 0.0), resetController=True, rotationOffset=0.0, speed=0.0, type='ObstacleL', velocity=(0.0, 0.0), webotsName='OBSTACLE', webotsObject=None, webotsType=None, width=1.0), object3=StructPoint(angularSpeed=0.0, controller=None, elevation=None, heading=1.377463387446437, lastActions=None, length=1.0, position=(44.32932230978592, -68.7881835908784), positionOffset=(0.0, 0.0), resetController=True, rotationOffset=0.0, speed=0.0, type='Lead', velocity=(0.0, 0.0), webotsName='LEAD', webotsObject=None, webotsType=None, width=1.0)), params=StructPoint())
